qa_id,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
312,0.982799,0.7281671999999999,0.01660733,0.67491806,0.9478938,0.87023205,0.72284317,0.626067,0.66121256,0.001796055,0.16963887,0.52035826,0.019474283000000002,0.09065261,0.058218606,0.031283922,0.050023258,0.10488445,0.55971825,0.0020372653,0.9508221,0.94748837,0.6183568,0.96635944,0.97120667,0.8782936,0.20834418,0.06807712,0.88980603,0.9158030999999999
322,0.8598034,0.48651505,0.0052908114000000004,0.62209994,0.7711741999999999,0.87640786,0.62144935,0.43256435,0.3539095,0.0034068062,0.45312592,0.37206659999999997,0.0074317767,0.0031147094,0.005151811,0.0076411907,0.8393001,0.23537582,0.2319938,0.00095695566,0.7253483000000001,0.9622231,0.7049398,0.97117686,0.9810152,0.9289958,0.8621095,0.20145564,0.266181,0.91764593
327,0.9293551,0.6394504,0.004889856,0.8178054,0.9213429,0.9158761999999999,0.6184195,0.5110042,0.14716609,0.004242411,0.09185069,0.022063463999999998,0.005471936,0.0029001490000000003,0.020299857,0.17336468,0.40733474,0.11484469,0.35728315,0.0017048734,0.7674107,0.95108193,0.67267936,0.96800196,0.97045916,0.8838676999999999,0.40257034,0.111391634,0.6607711,0.927009
334,0.89212686,0.5237847,0.007641960400000001,0.7733021999999999,0.94918025,0.92258483,0.58016956,0.5355479999999999,0.42798045,0.0024755417999999998,0.1265446,0.8703788,0.016184792,0.014484344,0.032312166,0.04220849,0.120342255,0.094659865,0.43038905,0.0018230046,0.8191531,0.9522174999999999,0.691982,0.9642678,0.9742851999999999,0.8832222,0.63813657,0.14236134,0.5936861999999999,0.91791934
340,0.81422883,0.44510835,0.0057433587,0.67297554,0.75622934,0.9005190999999999,0.5418889,0.38708767,0.10659817,0.0063471000000000005,0.42062910000000003,0.057975642,0.0053257854000000006,0.0033210514000000003,0.0036775479999999997,0.0098094,0.79980856,0.16636498,0.39631072,0.000722109,0.71470445,0.9628981,0.68909657,0.9655898,0.9803386999999999,0.9149299999999999,0.7484023,0.14998887,0.5946648,0.9052302
357,0.7794048000000001,0.406624,0.0044742194,0.6103916,0.88111925,0.90920264,0.57104945,0.3805158,0.35403544,0.0040768967,0.19440703,0.43500420000000006,0.008450911,0.0045928303000000005,0.014470778,0.012827583,0.43673652,0.13717398,0.72524744,0.0012124111,0.74190277,0.9280139999999999,0.54518324,0.9582291,0.96629846,0.8183512,0.057932857000000004,0.052798282,0.8566734,0.9179287
374,0.91588336,0.57123494,0.0051079784,0.8556549999999999,0.8704526,0.90839106,0.6954615,0.5154034000000001,0.1703958,0.0036357553,0.32698828,0.7478803,0.004743741,0.004663642,0.011045073999999998,0.011932004,0.6257333,0.13504222,0.11435481,0.0011417766,0.6903161,0.9630757999999999,0.69708264,0.9709599,0.97444373,0.9127105999999999,0.5956735,0.1514178,0.6495877,0.9347257
375,0.9348622,0.72943157,0.04147086,0.5992809,0.9192056000000001,0.768368,0.7013935,0.70436597,0.57550067,0.0042157746000000005,0.13257235,0.3159651,0.08008276,0.013320621999999999,0.42639756,0.13873127,0.04066342,0.05463342400000001,0.5328166,0.0043866057,0.93249047,0.94168055,0.6064461999999999,0.9648681,0.96958715,0.8589148999999999,0.016837563,0.029342156,0.7641644000000001,0.9499285
387,0.9353382,0.7347772,0.115034394,0.70194715,0.6619379,0.581489,0.6727873999999999,0.73447984,0.8151980999999999,0.0028083085,0.6364227,0.8090182,0.033903748,0.04661075,0.025080109,0.051530175,0.06053664,0.106028706,0.5955007,0.0015200394,0.94147086,0.93315315,0.66572005,0.9661719000000001,0.96764576,0.8575832,0.15553445,0.086040705,0.6564406,0.9280864
391,0.9281744000000001,0.7540764,0.0068222615,0.87892354,0.9309228999999999,0.9198778000000001,0.66499865,0.57088125,0.1641934,0.0023095831,0.17022745,0.90954065,0.0032105106,0.012875966,0.011299261000000001,0.02002936,0.24633022,0.0772745,0.17847222,0.00091033144,0.8799146999999999,0.9501417999999999,0.69275683,0.9659634,0.9795520000000001,0.9126119,0.85585237,0.14551607,0.17972226,0.89976865
395,0.8107835,0.40736336,0.007324320699999999,0.5831746999999999,0.8440491,0.8800398000000001,0.60726136,0.45001486,0.64444256,0.0025994838,0.30382570000000003,0.35461116,0.006895049,0.004570067,0.0053517953,0.014029011000000001,0.6335917,0.19170797,0.65521127,0.0006401327,0.7430813000000001,0.9599556,0.71055216,0.9694179,0.9830494000000001,0.9146556999999998,0.81827587,0.1638932,0.37774876,0.9121809999999999
444,0.9345338,0.81103295,0.010649401000000001,0.80985165,0.9174754,0.8850861999999999,0.67003363,0.5626831999999999,0.2528342,0.0019764851,0.22807342,0.878425,0.004519063,0.013289454,0.009043321,0.03145766,0.24449307,0.107220195,0.1729753,0.0010437041,0.9099759,0.90821797,0.5918174,0.95335394,0.9447538000000001,0.82882833,0.27447802,0.083550006,0.46366906,0.9183009
482,0.9307892,0.5180584,0.017499386999999998,0.79320383,0.91045564,0.8945923000000001,0.6677795999999999,0.57383823,0.30819884,0.0035768355999999998,0.18800358,0.71860355,0.009469464,0.028647115,0.02166405,0.023373712,0.12994097,0.08019874,0.6648689,0.0017801810999999999,0.8231308,0.9331991,0.6147376,0.958741,0.9644603999999999,0.8482459999999999,0.42838156,0.09876389,0.8028430999999999,0.90967757
483,0.96144074,0.8289402,0.052370977,0.8782629999999999,0.882022,0.8258459,0.7206977,0.7777232,0.23609728,0.0015312649,0.25149320000000003,0.92731446,0.0084442375,0.03847463,0.023886722000000003,0.023268932000000003,0.033634397999999996,0.057080302,0.48702803,0.001375283,0.9405720999999999,0.9091256999999999,0.58067167,0.9506566999999999,0.9528089,0.7418905,0.09980882,0.058474723,0.70527524,0.9229366
513,0.84567267,0.47717357,0.0027844103000000003,0.7345611,0.8178361,0.9405440999999999,0.6035547,0.42579259999999997,0.07221354,0.006838879,0.33146593,0.015172858999999999,0.0021552027,0.0019627868,0.003203793,0.0033867640000000004,0.89997107,0.16463561,0.24877767,0.0007839646,0.67535263,0.9537099,0.68746734,0.9627503000000001,0.9791453999999999,0.91058,0.872584,0.15992689,0.21713258,0.8997351
542,0.8253391,0.39542309999999997,0.008685271,0.59833527,0.9117949000000001,0.8990879999999999,0.5562058000000001,0.42984459999999997,0.45126876,0.0038588796999999998,0.16722514,0.6339186,0.01609261,0.0074137473,0.027364515,0.03296844,0.3026554,0.12298321,0.6486770000000001,0.0016123933999999999,0.73799235,0.95580375,0.7090313,0.96780235,0.97946805,0.8988778000000001,0.5450129,0.22408901,0.76117414,0.92234266
579,0.8363145000000001,0.34420684,0.009060048499999999,0.5818604,0.8744502000000001,0.86357886,0.6247640999999999,0.43506995,0.62546265,0.0030509415000000003,0.31433704,0.47184417,0.011196968,0.0073117055000000005,0.014739398,0.01872194,0.48671279999999995,0.18666385,0.71067756,0.0010305645,0.72354704,0.93337375,0.6223053000000001,0.9617904,0.9629371999999999,0.8624533999999999,0.5407922,0.101603,0.6097906,0.91819036
589,0.8141873000000001,0.45072117,0.0063887998,0.6732060000000001,0.84166396,0.90666974,0.59659076,0.42353192,0.386819,0.0033200553000000002,0.35006958,0.7198022,0.007167992,0.00588181,0.0053319526,0.01704241,0.6832036,0.16774222,0.36278635,0.0010147174,0.72917485,0.9617015,0.69137615,0.96783674,0.97741836,0.9085476999999998,0.74380386,0.16269088,0.597659,0.91465944
625,0.79346967,0.41352135,0.0045835376,0.67934704,0.76095223,0.93459636,0.5676138000000001,0.36313766,0.09105534,0.009030276,0.38617057,0.03838315,0.00415869,0.0030436941999999996,0.004584384,0.005458938399999999,0.793238,0.1675086,0.56680316,0.0008381203,0.6366337,0.9355981,0.61302525,0.9613914000000001,0.9552360999999999,0.8457780999999999,0.39919640000000006,0.11313904,0.62488246,0.9107634
641,0.8896313,0.3898581,0.0090780305,0.6289365,0.8771121999999999,0.89266664,0.6231045999999999,0.47456086,0.5959248,0.0027413197999999997,0.32279745,0.6915699000000001,0.053819105,0.010949931000000001,0.011590597,0.031080378,0.35020134,0.17051286,0.4737082,0.0012640469,0.7500701999999999,0.9550984,0.6802332,0.9669098,0.9751627,0.8941515999999999,0.68601716,0.15428558,0.5514943,0.9202395000000001
683,0.8313853000000001,0.41503426,0.004262934,0.692543,0.7804839,0.9181181999999999,0.5826465000000001,0.44504085,0.14998256,0.006435319,0.39875597,0.036688816,0.0033122306,0.0033945997999999997,0.00416192,0.0039016032,0.7835840999999999,0.15263945,0.6989149,0.0005807647,0.69550234,0.96119773,0.6952953000000001,0.9707828000000002,0.9827239999999999,0.90925705,0.79881907,0.20045885,0.4767438,0.9188870000000001
725,0.84365165,0.39702964,0.009296064,0.6371781,0.9315749,0.8912805,0.55425704,0.4262732,0.47344529999999996,0.006055808,0.08634623,0.57175386,0.019147248999999998,0.007678181,0.06775259,0.21030776,0.14128767,0.08473510000000001,0.5416307,0.0029356088,0.7178148,0.9453639000000001,0.6339965,0.96102756,0.97605056,0.8708806999999998,0.39407337,0.105817676,0.6663954000000001,0.9256358
727,0.8398858,0.55258405,0.0034916273,0.69740736,0.8219907,0.89312786,0.6009239000000001,0.44438487,0.035283852000000004,0.006098473,0.3494322,0.03702459,0.0026701526,0.002692988,0.0021459402,0.0062096524,0.8724218,0.19120233,0.13512760000000001,0.0010824585,0.66352636,0.9423382,0.62614894,0.9579119,0.96383303,0.8634828000000001,0.5956302,0.12708215,0.5975149000000001,0.9111509
728,0.90976834,0.7083129,0.04709388,0.6391591999999999,0.8726583000000001,0.784609,0.6814799,0.62596256,0.52723074,0.0021507127999999998,0.25541842,0.26358736,0.008944715,0.019104345,0.017462216000000003,0.016130238999999998,0.05659271,0.1065907,0.9477399999999999,0.0010589539,0.8972439,0.9082726000000001,0.6025844,0.9579850000000001,0.9614691999999999,0.83059496,0.060570295999999996,0.045159622999999996,0.7994829000000001,0.9157241
740,0.92836326,0.62441313,0.037962373,0.5295726,0.9171943000000001,0.74968237,0.69923466,0.6956054,0.62899154,0.0033635565000000004,0.18774658,0.24614339,0.016760271,0.017098345,0.112208635,0.15256168,0.06954741,0.11365412,0.84110093,0.0034204696000000004,0.8994207000000001,0.9391687,0.70241004,0.9743386999999999,0.9805668,0.88262415,0.018614462,0.038363487,0.9461204,0.9473976999999999
748,0.8636465,0.4258731,0.0065783504,0.63894653,0.92381674,0.8874328000000001,0.58648115,0.42600959999999993,0.3395224,0.0030324215,0.14708383,0.55494773,0.025903834,0.0059965462,0.057699494000000004,0.12840797,0.27361968,0.18857194,0.4242393,0.0019355585000000002,0.75024587,0.9549732,0.6344095999999999,0.96550524,0.97529024,0.8708688,0.33575884,0.12837663,0.81522894,0.9161568999999999
765,0.93418086,0.7329683000000001,0.118650265,0.6836251,0.8950205,0.65405035,0.69629,0.7768437,0.5716180000000001,0.0033204309999999996,0.28259435,0.25930529999999996,0.024078377,0.017773863,0.29881433,0.029159493999999998,0.008659114,0.04059575,0.8759611999999999,0.0021226944,0.92979604,0.9071268,0.67456365,0.9581349,0.9683796,0.8170217,0.057424325,0.053943694,0.85968953,0.9017716999999998
811,0.94730496,0.7903871,0.113154225,0.523201,0.8740902,0.6037215,0.6947564,0.7031985,0.75035846,0.0032910266999999997,0.33925873,0.21635879999999996,0.0745132,0.023191512,0.049308042999999996,0.028109047999999998,0.015348606,0.07218313,0.9372334000000001,0.0021141346,0.9418110000000001,0.9502719999999999,0.67863923,0.97355324,0.9708861999999999,0.8742825999999999,0.09120199999999999,0.06413307,0.8465454,0.94454384
830,0.8920594000000001,0.64294356,0.005159812,0.7238836999999999,0.84659827,0.8906871999999999,0.60923076,0.46356294,0.03248884,0.005590901,0.32034662,0.02876854,0.0024830066,0.0020569498,0.0031519755999999998,0.021365223,0.8336793,0.14689502,0.21524215,0.0007937358999999999,0.7712222,0.9355614999999999,0.65142953,0.9591280999999999,0.96517146,0.8626632,0.706167,0.12735437,0.24989879999999998,0.89739853
851,0.8389028000000001,0.38315868,0.00401583,0.60183537,0.82102805,0.9006694,0.62391174,0.43635005,0.45473936,0.0037040892,0.30916488,0.25322336,0.006051401600000001,0.0029757933,0.0071053375,0.0072097196,0.8278030000000001,0.25968182,0.30626497,0.0009960263,0.7100671,0.95245355,0.65507996,0.9636909,0.97284883,0.8772453000000001,0.586577,0.13603507,0.6309446999999999,0.9230421999999998
856,0.86584216,0.5069673,0.005197316,0.69284683,0.8077222,0.8774599000000001,0.6280722,0.44990122,0.2393655,0.0038539907,0.43088009999999993,0.47643846,0.0042184712,0.0038390720000000002,0.0039706985,0.01133808,0.8585646999999998,0.21095015,0.15937342,0.0010853916,0.71987337,0.96895146,0.7328205,0.9759554,0.98118263,0.91910875,0.6322911,0.22250406,0.8131079999999999,0.93047553
885,0.9137318999999999,0.45756397,0.016241423999999997,0.73884946,0.8764975,0.8048763000000001,0.72197044,0.64436007,0.27388948,0.0029007639,0.23486355,0.39133745,0.027981782,0.004278383,0.050872464000000006,0.030722335,0.173812,0.12259855,0.44594579999999995,0.0011709802000000001,0.7244446999999999,0.9516634,0.7340365,0.96870506,0.98252606,0.8990434000000002,0.24396919,0.1474935,0.8772055000000001,0.9226380999999999
905,0.8330677,0.45150070000000003,0.004380968,0.6702649,0.77779084,0.9062832000000001,0.6167997,0.41285379999999994,0.22831492,0.0047336570000000005,0.4033502,0.21815002,0.0035953409999999997,0.0030770454999999998,0.003967221,0.012120431999999999,0.83034223,0.2004453,0.3663571,0.0007591604400000001,0.7101614,0.9566232,0.70354575,0.9669634,0.98014534,0.9078803,0.6827439000000001,0.15710849,0.82579005,0.92578924
929,0.8564975,0.44298035,0.00538493,0.64399856,0.8056218,0.9001814,0.6224566,0.46967417,0.23151502,0.0056913123,0.35130104,0.1313744,0.0059561119999999995,0.004897217,0.0082075,0.0057100453,0.65612257,0.16957569,0.68897223,0.0008515083500000001,0.73034436,0.9468082,0.6729148,0.9600283000000002,0.9784741,0.8933085999999999,0.8241599000000001,0.1731098,0.26772618,0.90372056
938,0.9288460999999999,0.36935657,0.036403935,0.6024039000000001,0.81163985,0.7723969,0.673787,0.6462005999999999,0.7348074,0.004549365,0.38021255,0.7120513,0.07225278,0.022736317000000002,0.03090284,0.06625039,0.11954169999999999,0.11032497,0.53844416,0.0028443604,0.7856896,0.96374136,0.671737,0.97398823,0.9744031999999999,0.8956853000000001,0.38234687,0.12666135,0.8151225000000001,0.94212884
939,0.93127346,0.71609724,0.025877538999999998,0.6127387,0.92299175,0.83749926,0.7313446,0.6385082,0.66888684,0.0018269775,0.14289929,0.83150727,0.01429409,0.03177563,0.025923515,0.07889497,0.032188457000000004,0.06553574,0.67942655,0.0018923339999999999,0.9383800999999999,0.95060146,0.6171201,0.9707816999999999,0.9787927,0.8766303,0.052565593,0.054618254000000005,0.92028505,0.9388269
962,0.8792386000000001,0.36618847,0.01734881,0.49906949999999994,0.72093636,0.79270446,0.65569985,0.5198676,0.73147684,0.0035826114,0.53150135,0.2647857,0.027061900000000003,0.006466059499999999,0.007896298000000001,0.040453587,0.7673691999999999,0.29335168,0.28692815,0.0020000176,0.7586824999999999,0.93726754,0.61175,0.95428336,0.9634685,0.8385754000000001,0.6073403,0.14901425,0.40632975,0.90792453
1082,0.8534414,0.36896986,0.07141073,0.34680837,0.55256665,0.58602,0.6998356,0.5472318,0.7658401999999999,0.0036445684,0.73018783,0.3914376,0.12938382,0.0132112475,0.012600436000000001,0.07358666,0.3977863,0.23059599,0.4661924,0.0022367045999999997,0.7802536,0.93121433,0.645034,0.9547680000000001,0.9587393,0.83294016,0.5071148,0.13545872,0.39511779999999996,0.9130389000000001
1091,0.8602287000000001,0.45607343,0.0052975259999999995,0.7070672,0.8008649,0.847382,0.5600594,0.44213277,0.05132675,0.0059716343000000005,0.39247152,0.07391493,0.007937739000000001,0.0022306512,0.005966676999999999,0.04502616,0.8205228000000001,0.21445183,0.09761239999999999,0.0013858683999999999,0.6952454,0.9341690999999999,0.6257286,0.96302396,0.96284455,0.8477429,0.5019807,0.11600219,0.411551,0.90624744
1101,0.9140497,0.45675698,0.008382566,0.7189713000000001,0.81108004,0.85423124,0.6988418000000001,0.6150799,0.09509989,0.0074494407,0.43601483,0.06872508,0.0026261564000000003,0.005304868000000001,0.004785519,0.019500509,0.783347,0.17579067,0.35934097,0.0009651824,0.7339793000000001,0.93924314,0.6805751999999999,0.9643876,0.9627305,0.8766506,0.71293294,0.17217733,0.37601540000000006,0.90150493
1119,0.9559454,0.6781170999999999,0.043347765,0.65621895,0.90315896,0.66092104,0.6794458999999999,0.59974456,0.6967774999999999,0.0030490798,0.17576042,0.51811415,0.03815934,0.011441146000000001,0.12392749,0.34334522,0.028982654,0.03381672,0.4347258,0.0034075167,0.934476,0.9116190999999999,0.6487435,0.956125,0.960857,0.78554404,0.04278815,0.04162057,0.74894565,0.9331118
1153,0.8033427,0.41507682,0.0031144975,0.6810294,0.8482360000000001,0.9266871999999999,0.57414347,0.39181533,0.06934320000000001,0.007613558,0.26992854,0.042152475999999994,0.004514344,0.0022320303,0.0071882019999999994,0.0073611382,0.71570003,0.16604939999999999,0.45687833,0.0008840127,0.6543901,0.9568992000000001,0.69181865,0.969361,0.98389846,0.9189117,0.75453097,0.23815213,0.49652863,0.9346709000000001
1226,0.9370049000000001,0.74387795,0.038299732,0.57708687,0.6212814,0.49218228,0.7196724,0.613528,0.1357495,0.0033354942999999997,0.67036194,0.08961996400000001,0.05868652,0.008427868,0.011252962,0.037027753999999996,0.5180435999999999,0.24990413,0.18203403,0.0010499092,0.9305495999999999,0.95221883,0.7020227,0.9703222,0.9701084999999999,0.8850485999999999,0.6614087,0.21461134,0.6197789,0.93408203
1230,0.82350665,0.35741818,0.012454531000000001,0.4077825,0.87727106,0.81166136,0.622997,0.5033024,0.8463392,0.0021864905,0.24922688,0.25868016,0.02279723,0.012465927,0.025407057,0.024031728999999998,0.35173607,0.26928306,0.8154795,0.0009900649,0.7704484,0.962784,0.66978645,0.97262484,0.9745273000000001,0.8962623,0.21833894,0.107138656,0.8691812,0.9436705
1238,0.8483586,0.49900907,0.0047483244,0.7296845000000001,0.8013766,0.89354503,0.60974747,0.46843708,0.023093477,0.0064915319999999995,0.42197254,0.039538696,0.0030826956,0.0018306385999999999,0.0024882795,0.009583099,0.8590603000000001,0.17021966,0.117139645,0.0007553196,0.66460687,0.9365388000000001,0.5529921999999999,0.95813465,0.9648699000000001,0.85862666,0.5887724,0.1274401,0.47075555,0.91082895
1247,0.9399673000000001,0.80716395,0.0026960429,0.7584512,0.8550129999999999,0.91654927,0.6471462,0.49288958,0.053435486,0.0027854284,0.27620733,0.011359656999999999,0.0015217041,0.0021979902,0.002523609,0.0049890326,0.9394494000000001,0.19238536,0.05421082,0.00075706234,0.8452761000000001,0.9534712,0.6727075,0.96014947,0.9753177,0.87377256,0.83024865,0.14524439,0.29476625,0.89814454
1249,0.78279835,0.49339414,0.008969825,0.58969885,0.8905465,0.8879116,0.62845504,0.4190818,0.38517398,0.0034011588,0.17084336,0.43421724,0.012495071000000002,0.0083415,0.023959367000000002,0.016165473,0.24889825,0.12484419,0.76919377,0.0013995058,0.83332425,0.9469774,0.70712924,0.9615799,0.9778526,0.89385664,0.42245740000000004,0.21220177,0.82184887,0.9280401
1266,0.9353792,0.61807376,0.007959178,0.8247909999999999,0.85938585,0.81871504,0.74090946,0.6764373,0.17630948,0.0021278297,0.26919529999999997,0.63523585,0.0045516590000000004,0.003919047,0.011918537,0.034637053,0.55320865,0.14795437,0.09401616,0.0008598516999999999,0.83741105,0.94781506,0.68708044,0.9712478999999999,0.9737014,0.88426125,0.38314015,0.14993532,0.63956726,0.9124357
1282,0.8138221,0.4288792,0.0075118965,0.63817215,0.8482003,0.8954700000000001,0.5996564999999999,0.401282,0.3899591,0.0039414475,0.33901978,0.5467485,0.014015978,0.005944148000000001,0.00896852,0.019362203999999997,0.49181840000000004,0.124953285,0.60158074,0.0013724059,0.7183064,0.9576290000000001,0.6811392,0.9715351999999999,0.9675321,0.88496035,0.40996417,0.11239648,0.77849084,0.92494106
1297,0.89895666,0.680377,0.0036282924,0.65384525,0.82208765,0.8971912000000001,0.5611666000000001,0.45414713,0.044701237000000005,0.0046782559999999996,0.26654187,0.00941066,0.0021977278,0.0018011435999999998,0.0025183557999999997,0.009943261,0.9300405999999999,0.23785923,0.09470726,0.0009349216,0.75214994,0.94259214,0.6480385000000001,0.96471244,0.97086257,0.8561934999999999,0.5673579000000001,0.15508471,0.6519476,0.91833586
1331,0.87772137,0.45660073,0.006748606999999999,0.5115814000000001,0.9429636,0.87165076,0.6552448000000001,0.5309765999999999,0.68345267,0.0024641273,0.09292968,0.12092404,0.0108715035,0.00941834,0.078474976,0.04390739,0.25860587,0.27970734,0.6946641,0.0011992292,0.8517860999999999,0.9317818000000001,0.62663853,0.9581109,0.9637709000000001,0.84424394,0.48446655,0.14509460000000002,0.64611596,0.91494226
1359,0.93992436,0.8574867,0.0024724055999999998,0.74744767,0.86992884,0.93494034,0.62660885,0.4773652,0.027602357999999997,0.0029583077,0.24526969,0.009782555,0.0010548162,0.0018312833999999999,0.0017822345000000001,0.006309218199999999,0.9475838,0.20867348,0.035199013,0.0008927223,0.84816206,0.93862355,0.6313573,0.95932966,0.9672687,0.8627931999999999,0.54194367,0.13681895,0.6055259,0.90984905
1398,0.9272391,0.4087941,0.022574361,0.42144105,0.9370799999999999,0.8129605,0.70246714,0.517898,0.855966,0.00398935,0.13524239,0.33984685,0.051832702,0.080113634,0.10276719,0.040107835,0.12268446400000001,0.23335147,0.8179183000000001,0.0032350544,0.8298724000000001,0.93633765,0.59758526,0.9616597,0.97222924,0.8467357,0.038919125,0.031776868,0.89492196,0.92165166
1423,0.8958391,0.42528279999999996,0.010667658,0.48574656,0.83307606,0.82130545,0.6453937,0.43910807,0.7636196999999999,0.0034156246,0.29484590000000005,0.3786907,0.017706202,0.011527938,0.013964697,0.04681416,0.5368556,0.23238936,0.56340915,0.0013293206,0.755251,0.9413100000000001,0.638235,0.95668423,0.9736787,0.8553871999999999,0.65517646,0.11790568,0.27718002,0.9185527
